account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage
0x000000180da441df41c4e67e0d8c642702f06b90,SOL-USD,47191.96,0.135,BUY,2024-01-13 03:48:00,9.8015,FILL,-141.94,20
0x0000001a790e629ab5136ac601f346639bf00273,ETH-USD,1180.87,1.9312,SELL,2023-03-26 15:13:00,2.1693,LIQUIDATION,1266.34,2
0x00000004f7f1c901916695b7cb686819972a8469,BTC-USD,2098.99,0.5915,SELL,2023-05-10 11:27:00,-3.3046,PARTIAL_FILL,-147.52,2
0x0000000b9be19837bee5ed72ba585bd35ec42e08,DOGE-USD,51862.78,1.5092,BUY,2023-06-26 22:21:00,-0.0909,LIQUIDATION,-168.63,20
0x0000000b5174fc8aff9a5c36893a156f3eabedcb,BTC-USD,34253.23,1.0595,SELL,2023-11-27 14:48:00,-4.3437,LIQUIDATION,931.07,50
0x000000084db6a2d55ecbefa302218daf7412b293,BTC-USD,54708.44,2.8331,BUY,2024-11-19 20:49:00,-6.0195,FILL,142.04,5
0x000000038a6ee4d80aa2a3959af5009837f8a88b,ARB-USD,29907.07,3.4392,SELL,2024-08-16 16:54:00,7.3475,LIQUIDATION,531.66,20
0x0000001c1945931529e3fa888685f25f1c11f735,BTC-USD,41732.87,0.9538,SELL,2024-01-23 04:20:00,-7.1119,FILL,323.59,5
0x00000013e91ea71eccb123a717a2548be037e5ed,SOL-USD,30883.91,1.0075,SELL,2024-07-06 06:28:00,6.3779,PARTIAL_FILL,-747.9,50
0x0000000551389fa7755f3966588373cc1ff49b78,BTC-USD,3199.4,4.8361,BUY,2024-04-27 06:44:00,-1.8097,PARTIAL_FILL,335.11,20
0x0000001a2f73f98bad027ce1a334865e24933b83,SOL-USD,56846.8,0.3974,SELL,2023-03-05 20:07:00,-4.8731,FILL,293.61,2
0x0000000bae273f8e8faac7957be587ffa3b1799d,SOL-USD,44643.07,2.7722,BUY,2023-10-08 01:00:00,4.2083,PARTIAL_FILL,-192.86,2
0x0000000b51a0f26aa31ee7953d3736323b982ef8,DOGE-USD,18334.77,3.2893,SELL,2023-02-08 08:32:00,7.0066,PARTIAL_FILL,-387.45,50
0x0000000bae273f8e8faac7957be587ffa3b1799d,DOGE-USD,40735.23,0.8354,SELL,2023-04-17 11:27:00,7.6817,PARTIAL_FILL,72.51,5
0x0000000b51a0f26aa31ee7953d3736323b982ef8,SOL-USD,56212.39,3.3192,BUY,2023-03-22 18:16:00,5.2631,PARTIAL_FILL,-477.08,50
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,ARB-USD,6729.9,4.4253,BUY,2023-04-21 01:38:00,0.3021,FILL,-1175.6,5
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,SOL-USD,55892.09,2.0625,BUY,2024-02-20 22:36:00,-7.3657,LIQUIDATION,464.34,1
0x0000001c1945931529e3fa888685f25f1c11f735,BTC-USD,210.58,0.3308,BUY,2023-11-02 18:52:00,-5.8594,PARTIAL_FILL,-705.25,50
0x0000001a790e629ab5136ac601f346639bf00273,SOL-USD,39067.26,4.5294,SELL,2024-01-26 03:18:00,-5.572,PARTIAL_FILL,-533.38,2
0x0000000b9be19837bee5ed72ba585bd35ec42e08,SOL-USD,53466.62,0.8843,SELL,2023-09-04 01:20:00,-9.5475,LIQUIDATION,-509.93,20
0x0000001313bab41888a24cb55eb61464382567b8,DOGE-USD,20630.07,3.0725,BUY,2023-07-24 07:25:00,2.2952,PARTIAL_FILL,214.56,1
0x0000001a790e629ab5136ac601f346639bf00273,ARB-USD,10829.74,0.1411,SELL,2023-06-06 11:47:00,-0.1908,LIQUIDATION,-118.65,20
0x000000180da441df41c4e67e0d8c642702f06b90,DOGE-USD,22450.25,1.6874,BUY,2024-04-16 05:39:00,-3.7603,LIQUIDATION,891.42,20
0x0000000a99998c2c94fed25d7133b452b45ed1f0,ETH-USD,8519.6,0.4892,SELL,2024-03-10 05:36:00,-7.4357,LIQUIDATION,-49.16,2
0x00000004f7f1c901916695b7cb686819972a8469,ETH-USD,53478.14,3.0899,BUY,2024-07-01 20:41:00,8.5836,FILL,-442.25,50
0x0000001cc53906cd8581b250405941305cec4eb5,SOL-USD,2061.8,3.1293,BUY,2023-09-07 11:14:00,0.3139,FILL,361.23,10
0x0000000551389fa7755f3966588373cc1ff49b78,BTC-USD,16909.59,0.3361,BUY,2023-03-04 09:53:00,-9.6958,FILL,-345.19,1
0x0000000b8adec896e1512836385aba935be6128e,BTC-USD,14975.21,3.2145,SELL,2023-11-11 04:47:00,3.5578,PARTIAL_FILL,-1536.54,20
0x00000015af8d4a99cc86b580e95fc0e88fb5d27b,ARB-USD,56551.34,0.6432,BUY,2023-05-17 20:30:00,4.8098,PARTIAL_FILL,-76.48,1
0x0000001b349fa65c497d33d4e8dc39b4e2817efd,DOGE-USD,41780.3,1.7642,SELL,2024-09-19 06:22:00,1.833,PARTIAL_FILL,260.24,50
0x0000001194e2ef467363772a41dfeecd654821d0,ARB-USD,37125.83,1.9078,SELL,2023-01-16 13:32:00,4.0116,PARTIAL_FILL,-106.5,2
0x000000057bee22c86da98e151d01bd33ad3c2d6d,ARB-USD,54653.16,3.0836,BUY,2023-01-27 20:11:00,-0.0179,FILL,619.28,5
0x000000057bee22c86da98e151d01bd33ad3c2d6d,BTC-USD,8727.61,4.2184,BUY,2023-05-12 22:23:00,6.2912,FILL,232.26,10
0x0000001cc53906cd8581b250405941305cec4eb5,ETH-USD,38971.88,4.5498,BUY,2024-08-06 03:26:00,5.2792,FILL,344.35,2
0x00000012981bd2a8bfb25e33aff41157b7c93acf,ARB-USD,18513.41,1.5439,SELL,2023-03-18 16:51:00,1.6443,FILL,-11.84,10
0x0000001a790e629ab5136ac601f346639bf00273,BTC-USD,7150.47,2.4755,BUY,2024-08-16 16:25:00,-7.4323,PARTIAL_FILL,-930.09,10
0x0000000b8adec896e1512836385aba935be6128e,ARB-USD,7900.63,2.022,SELL,2023-01-11 23:18:00,4.478,LIQUIDATION,-281.68,2
0x0000001bc8162338dc47de440ea837af3838b326,DOGE-USD,26814.2,4.0641,BUY,2024-12-29 21:01:00,2.939,LIQUIDATION,-135.25,10
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,ARB-USD,4143.18,4.8748,BUY,2024-01-01 04:46:00,0.5724,PARTIAL_FILL,-174.27,10
0x0000000a99998c2c94fed25d7133b452b45ed1f0,DOGE-USD,10282.11,1.5411,SELL,2024-05-14 01:18:00,-1.1688,FILL,-140.88,2
0x0000000f009458a421f1eff8cb780368ae340454,ARB-USD,7091.99,2.6974,SELL,2023-11-13 14:41:00,-1.8576,PARTIAL_FILL,-556.81,1
0x000000084db6a2d55ecbefa302218daf7412b293,ARB-USD,17364.62,2.0939,SELL,2023-08-14 07:44:00,4.8171,LIQUIDATION,319.77,20
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,BTC-USD,19127.09,2.4826,BUY,2023-09-06 20:22:00,-7.5818,FILL,345.54,5
0x00000017c7c8a30ad5aa8d6cff7902eededa4e16,ARB-USD,38242.77,0.1592,SELL,2023-12-18 20:40:00,2.0226,PARTIAL_FILL,726.52,10
0x0000001a790e629ab5136ac601f346639bf00273,ETH-USD,59461.66,0.3655,BUY,2024-01-18 11:37:00,-7.9224,LIQUIDATION,-641.28,2
0x0000001563505bbdc1b278a4cacafd248b8148f6,ETH-USD,22975.65,3.4564,SELL,2023-06-29 20:10:00,-8.9547,LIQUIDATION,-382.73,5
0x0000001563505bbdc1b278a4cacafd248b8148f6,ARB-USD,17394.19,2.6636,SELL,2023-12-01 23:17:00,-3.5857,PARTIAL_FILL,-945.83,10
0x0000001194e2ef467363772a41dfeecd654821d0,SOL-USD,30366.63,0.6849,BUY,2023-08-10 12:02:00,-9.5266,FILL,-733.14,2
0x000000065193e910a101ddd5798fca6d562b0f79,ARB-USD,9467.44,0.3179,SELL,2024-04-13 19:26:00,-7.8629,LIQUIDATION,20.01,50
0x00000016913f88425d9789f6aa7311c18d5288f1,ARB-USD,22498.55,0.2842,BUY,2024-04-07 23:53:00,9.8263,FILL,306.25,2
0x0000001465eddcfa441360946a84e7e3ce9ff57f,ETH-USD,22531.55,0.0153,BUY,2024-09-29 20:07:00,-3.0525,LIQUIDATION,551.88,50
0x0000001cc53906cd8581b250405941305cec4eb5,SOL-USD,16424.57,1.7627,SELL,2024-11-20 12:31:00,-2.0616,PARTIAL_FILL,-611.2,2
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,BTC-USD,3602.73,3.9495,SELL,2024-02-18 22:53:00,-5.1009,FILL,-542.86,2
0x000000059636a43f3840a79d4f2deec9b3aa7efe,BTC-USD,28419.31,3.9655,SELL,2024-04-22 02:17:00,-1.8451,LIQUIDATION,30.54,20
0x0000000551389fa7755f3966588373cc1ff49b78,SOL-USD,10851.76,2.4814,BUY,2024-11-26 05:09:00,8.0417,FILL,682.58,1
0x0000001a2f73f98bad027ce1a334865e24933b83,SOL-USD,54760.84,2.8364,SELL,2024-07-28 01:05:00,-1.9957,LIQUIDATION,-1056.88,50
0x00000018112f41f0a975841523731034885f6e66,ARB-USD,40094.01,2.6536,SELL,2024-05-12 18:09:00,8.1112,PARTIAL_FILL,-410.93,2
0x0000001c1945931529e3fa888685f25f1c11f735,ETH-USD,55437.35,0.8304,SELL,2023-08-01 16:51:00,-0.6909,LIQUIDATION,-547.93,2
0x00000004c2b2a63ec3e691bd6db7498dc6a7ee39,ETH-USD,15910.38,2.7558,BUY,2023-01-31 03:59:00,-2.0176,LIQUIDATION,-107.32,20
0x000000065193e910a101ddd5798fca6d562b0f79,ARB-USD,23821.4,3.7204,BUY,2024-12-31 21:37:00,2.62,FILL,-37.53,5
0x00000015af8d4a99cc86b580e95fc0e88fb5d27b,BTC-USD,7333.94,4.4204,BUY,2024-08-07 01:19:00,-2.3825,PARTIAL_FILL,-575.09,50
0x00000017c7c8a30ad5aa8d6cff7902eededa4e16,ARB-USD,3122.35,4.8261,BUY,2024-04-29 09:05:00,3.2399,PARTIAL_FILL,202.09,10
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,BTC-USD,11984.7,2.3299,SELL,2024-08-24 01:21:00,-6.6609,PARTIAL_FILL,-973.79,1
0x0000000551389fa7755f3966588373cc1ff49b78,SOL-USD,46733.1,4.1617,SELL,2023-01-11 12:00:00,8.9866,FILL,629.29,2
0x0000000f009458a421f1eff8cb780368ae340454,SOL-USD,5193.16,2.9699,BUY,2023-10-29 05:43:00,-3.5955,LIQUIDATION,241.54,10
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,DOGE-USD,45654.68,0.3939,BUY,2024-02-18 05:43:00,0.1736,FILL,-691.65,10
0x0000000b8adec896e1512836385aba935be6128e,DOGE-USD,24384.73,1.4629,BUY,2024-04-10 11:15:00,5.2552,FILL,829.98,2
0x0000000a99998c2c94fed25d7133b452b45ed1f0,BTC-USD,19887.91,4.3067,SELL,2024-07-13 05:42:00,-8.2672,LIQUIDATION,-209.07,10
0x00000014a07c60582d1ab2ed4c4bc622fd5166e6,DOGE-USD,26216.25,0.0802,BUY,2023-09-22 06:30:00,1.1925,FILL,44.27,20
0x0000000551389fa7755f3966588373cc1ff49b78,ARB-USD,21165.8,3.1762,BUY,2024-06-07 16:01:00,7.038,LIQUIDATION,31.19,2
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,ARB-USD,25083.08,1.2005,SELL,2024-07-09 19:12:00,-9.0108,FILL,-20.87,1
0x0000000534dba931eff6691fb026de7cce177b4e,BTC-USD,28273.32,0.0386,SELL,2024-12-09 02:16:00,1.2063,FILL,618.62,2
0x0000000e17717810bc2f834dfb4acf4781f631d4,BTC-USD,48288.12,1.4505,BUY,2023-05-26 04:43:00,-0.0236,PARTIAL_FILL,-283.29,2
0x0000001cc53906cd8581b250405941305cec4eb5,DOGE-USD,52454.69,1.6454,SELL,2024-02-22 07:46:00,-0.0251,LIQUIDATION,236.93,2
0x00000004c2b2a63ec3e691bd6db7498dc6a7ee39,DOGE-USD,8564.43,1.5538,BUY,2023-09-10 03:40:00,-0.5734,PARTIAL_FILL,726.83,50
0x0000000534dba931eff6691fb026de7cce177b4e,BTC-USD,35412.53,2.5358,BUY,2024-11-14 19:13:00,1.996,PARTIAL_FILL,260.43,1
0x00000004c2b2a63ec3e691bd6db7498dc6a7ee39,ETH-USD,8880.86,1.3508,SELL,2023-08-25 08:08:00,-3.4138,FILL,-420.87,5
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,ETH-USD,41401.34,3.5573,BUY,2024-02-04 11:15:00,-6.411,FILL,-498.77,10
0x000000059636a43f3840a79d4f2deec9b3aa7efe,BTC-USD,23601.86,4.3268,BUY,2023-05-30 08:23:00,5.5463,FILL,619.17,2
0x0000001996afd21d4090bc75924c5ca98fadc1a6,ARB-USD,48907.3,4.9436,SELL,2023-04-09 09:53:00,-1.5583,PARTIAL_FILL,-384.97,1
0x000000059636a43f3840a79d4f2deec9b3aa7efe,BTC-USD,12037.75,2.1319,BUY,2024-08-30 18:25:00,-9.9069,PARTIAL_FILL,-177.68,50
0x0000001a063e60fc9d6d18cc51d09df6913e4de2,SOL-USD,4035.26,3.4042,SELL,2024-02-09 06:47:00,-8.2857,FILL,248.54,20
0x0000001af1fae5b367ce24102e9c2c0b47378190,DOGE-USD,32286.54,4.8671,BUY,2024-08-10 16:21:00,8.5285,FILL,-189.5,5
0x0000001bc8162338dc47de440ea837af3838b326,ARB-USD,38963.41,1.8097,SELL,2023-03-06 18:28:00,2.3732,PARTIAL_FILL,-591.75,20
0x00000004f7f1c901916695b7cb686819972a8469,ETH-USD,11918.96,1.3809,BUY,2024-02-20 03:54:00,1.442,PARTIAL_FILL,385.11,5
0x00000009841e5852e5d7c9b53bfe2941e2acf72f,ARB-USD,44303.35,0.9935,BUY,2023-10-24 13:09:00,-4.9612,FILL,-194.48,50
0x0000001465eddcfa441360946a84e7e3ce9ff57f,BTC-USD,28128.29,3.8221,SELL,2024-03-16 05:43:00,8.0136,FILL,-303.51,50
0x0000000d5c8173a53bfcf03e8844c544ce4a2bbd,BTC-USD,11588.76,2.5709,SELL,2023-11-05 08:28:00,4.6516,PARTIAL_FILL,786.66,50
0x0000001563505bbdc1b278a4cacafd248b8148f6,ARB-USD,6146.07,3.3116,SELL,2023-07-28 00:32:00,8.5623,PARTIAL_FILL,-513.3,20
0x00000009841e5852e5d7c9b53bfe2941e2acf72f,ETH-USD,6157.18,1.4991,SELL,2023-07-30 20:27:00,4.7209,LIQUIDATION,-452.14,2
0x0000000e17717810bc2f834dfb4acf4781f631d4,SOL-USD,4019.76,2.2031,BUY,2023-07-26 06:48:00,2.1089,PARTIAL_FILL,-1456.8,1
0x0000000a99998c2c94fed25d7133b452b45ed1f0,ARB-USD,42124.26,4.3594,BUY,2023-12-23 15:51:00,-5.1378,PARTIAL_FILL,-410.4,2
0x0000000f009458a421f1eff8cb780368ae340454,DOGE-USD,41391.33,0.7441,BUY,2024-02-25 23:16:00,8.4609,FILL,168.18,10
0x00000018112f41f0a975841523731034885f6e66,DOGE-USD,10506.08,2.566,BUY,2023-12-16 21:06:00,-3.0686,FILL,256.69,5
0x00000017c7c8a30ad5aa8d6cff7902eededa4e16,DOGE-USD,25690.49,0.8882,BUY,2024-07-31 07:46:00,1.9384,FILL,-483.53,5
0x0000001a790e629ab5136ac601f346639bf00273,BTC-USD,13097.39,2.5913,BUY,2024-03-04 12:05:00,-7.7804,FILL,-239.0,10
0x0000001563505bbdc1b278a4cacafd248b8148f6,ARB-USD,19191.17,1.2126,BUY,2024-03-17 07:24:00,3.6391,LIQUIDATION,1047.09,10
0x0000001996afd21d4090bc75924c5ca98fadc1a6,ETH-USD,42077.63,2.4246,SELL,2024-04-25 16:52:00,2.1095,LIQUIDATION,-511.49,10
0x0000000b9be19837bee5ed72ba585bd35ec42e08,BTC-USD,37345.41,2.2607,SELL,2024-09-01 17:27:00,-1.4763,FILL,417.64,20
0x0000001ae47e465f8a185c1dd38c9323287d06ca,ETH-USD,36990.07,4.8889,BUY,2023-06-23 14:20:00,-2.4597,LIQUIDATION,388.63,50
0x0000001368231c9688457c5df7f17b4961b1cd22,ARB-USD,29534.82,1.2999,SELL,2024-12-07 03:28:00,2.1507,FILL,180.83,1
0x000000059636a43f3840a79d4f2deec9b3aa7efe,BTC-USD,23526.4,0.523,SELL,2023-12-09 08:03:00,-4.1008,FILL,133.42,1
0x000000103b73d19ba5d25badb67b13efa4161293,ARB-USD,50739.27,2.3891,BUY,2023-08-21 18:18:00,-3.0861,LIQUIDATION,742.96,5
0x0000000a99998c2c94fed25d7133b452b45ed1f0,ETH-USD,56031.6,3.7645,SELL,2023-04-02 06:32:00,-2.9473,FILL,-291.44,20
0x00000006d9f2f9030b3b19e08d2177b4c30ff46e,SOL-USD,30474.78,2.619,BUY,2023-12-05 13:31:00,-7.6823,FILL,-792.57,2
0x0000000551389fa7755f3966588373cc1ff49b78,SOL-USD,56015.25,2.6835,BUY,2024-06-08 14:56:00,3.4229,PARTIAL_FILL,526.8,50
0x0000000534dba931eff6691fb026de7cce177b4e,ETH-USD,30757.67,1.9651,SELL,2024-04-22 08:14:00,1.5115,FILL,-403.29,50
0x0000001be4698dd313586b2688c09d95c333e861,ARB-USD,25313.92,0.8914,BUY,2024-05-14 20:21:00,-8.0609,LIQUIDATION,-388.01,10
0x0000001beaae2f939afb960d304c3ce07c69dee1,SOL-USD,58636.09,3.0314,SELL,2024-09-03 10:32:00,6.1358,LIQUIDATION,296.56,5
0x0000000d5c8173a53bfcf03e8844c544ce4a2bbd,DOGE-USD,32333.32,1.185,SELL,2024-11-04 10:20:00,2.1348,PARTIAL_FILL,-38.65,1
0x00000013e91ea71eccb123a717a2548be037e5ed,SOL-USD,26855.77,1.0298,BUY,2024-12-12 02:22:00,-4.0159,FILL,238.47,20
0x0000000b9be19837bee5ed72ba585bd35ec42e08,BTC-USD,27810.44,1.953,SELL,2023-09-16 08:02:00,8.1956,PARTIAL_FILL,609.13,5
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,SOL-USD,44701.29,3.462,BUY,2023-11-13 14:27:00,3.8146,FILL,-342.57,50
0x00000016913f88425d9789f6aa7311c18d5288f1,BTC-USD,47382.29,3.2979,SELL,2024-01-25 20:00:00,1.4068,PARTIAL_FILL,-10.68,10
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,ARB-USD,46016.55,4.8314,SELL,2024-08-19 13:06:00,2.4292,LIQUIDATION,333.53,1
0x0000001cc53906cd8581b250405941305cec4eb5,BTC-USD,7188.78,3.7047,SELL,2024-01-07 18:09:00,-9.0026,FILL,63.36,10
0x0000001996afd21d4090bc75924c5ca98fadc1a6,ETH-USD,361.93,2.9299,BUY,2023-11-22 21:53:00,-9.1048,PARTIAL_FILL,-623.73,5
0x0000000b8adec896e1512836385aba935be6128e,DOGE-USD,42526.79,4.9961,BUY,2024-04-01 00:16:00,-7.469,LIQUIDATION,11.27,5
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,SOL-USD,42164.6,1.4719,SELL,2024-09-19 07:12:00,8.5653,LIQUIDATION,-1059.06,10
0x00000009841e5852e5d7c9b53bfe2941e2acf72f,DOGE-USD,53070.48,4.3339,SELL,2023-08-04 06:50:00,-8.6758,FILL,-354.24,5
0x0000001368231c9688457c5df7f17b4961b1cd22,ETH-USD,5442.82,0.2153,SELL,2023-02-24 21:54:00,5.893,LIQUIDATION,660.57,10
0x0000001b349fa65c497d33d4e8dc39b4e2817efd,BTC-USD,22031.81,3.7239,BUY,2023-09-27 20:12:00,7.4885,LIQUIDATION,-24.4,2
0x000000084db6a2d55ecbefa302218daf7412b293,ETH-USD,57431.32,3.5207,BUY,2023-07-28 21:12:00,-7.7794,PARTIAL_FILL,1267.27,10
0x000000065193e910a101ddd5798fca6d562b0f79,ETH-USD,31732.26,1.8873,BUY,2024-08-05 00:34:00,3.3161,FILL,443.75,50
0x0000001be55ce8f6c0627a3f8732d7b047229389,ETH-USD,53250.65,4.9862,BUY,2023-03-04 21:50:00,-0.4068,FILL,269.79,50
0x0000001194e2ef467363772a41dfeecd654821d0,DOGE-USD,14462.28,1.795,SELL,2023-12-31 21:12:00,-4.5914,FILL,877.87,5
0x000000084db6a2d55ecbefa302218daf7412b293,ARB-USD,31449.89,1.2526,BUY,2023-12-24 08:39:00,4.0281,FILL,-591.35,20
0x00000004f7f1c901916695b7cb686819972a8469,ETH-USD,28545.57,1.7316,BUY,2023-05-28 00:41:00,-4.7731,FILL,230.76,1
0x0000001ae47e465f8a185c1dd38c9323287d06ca,SOL-USD,8392.54,4.476,SELL,2023-07-15 22:30:00,-5.1694,LIQUIDATION,-570.45,20
0x00000016913f88425d9789f6aa7311c18d5288f1,ETH-USD,26734.2,4.8513,BUY,2023-08-20 05:44:00,6.4007,LIQUIDATION,36.43,5
0x000000180da441df41c4e67e0d8c642702f06b90,ARB-USD,31315.97,2.8784,SELL,2023-11-04 10:47:00,-5.2906,PARTIAL_FILL,-180.49,2
0x00000006acda5f3cacfc6ead9889ad5e3eb13b90,BTC-USD,40837.77,0.5684,BUY,2023-07-06 09:35:00,3.9874,PARTIAL_FILL,219.65,50
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,DOGE-USD,334.42,1.3624,BUY,2023-11-14 14:00:00,-7.903,PARTIAL_FILL,616.02,5
0x0000000e17717810bc2f834dfb4acf4781f631d4,ETH-USD,6250.45,3.2621,BUY,2023-07-13 08:47:00,-3.4359,PARTIAL_FILL,-582.67,10
0x000000103b73d19ba5d25badb67b13efa4161293,DOGE-USD,34492.83,0.14,BUY,2024-10-04 07:40:00,-6.4811,PARTIAL_FILL,-699.15,2
0x0000000d5c8173a53bfcf03e8844c544ce4a2bbd,DOGE-USD,3381.93,0.7594,BUY,2024-05-13 10:22:00,-0.9224,PARTIAL_FILL,-811.87,20
0x0000001be55ce8f6c0627a3f8732d7b047229389,ARB-USD,27852.14,3.2215,BUY,2023-04-28 00:50:00,5.2527,LIQUIDATION,264.94,10
0x000000065193e910a101ddd5798fca6d562b0f79,SOL-USD,28070.89,2.1528,BUY,2023-07-05 09:26:00,2.4599,FILL,-391.97,20
0x0000001563505bbdc1b278a4cacafd248b8148f6,ETH-USD,18243.4,2.8897,BUY,2023-06-14 05:38:00,-3.0476,FILL,-93.69,50
0x000000103b73d19ba5d25badb67b13efa4161293,BTC-USD,52501.08,0.3847,SELL,2023-11-30 06:48:00,-0.0308,FILL,391.12,5
0x0000001beaae2f939afb960d304c3ce07c69dee1,DOGE-USD,20996.14,2.0929,BUY,2024-04-07 15:27:00,5.393,LIQUIDATION,412.45,5
0x0000001b349fa65c497d33d4e8dc39b4e2817efd,SOL-USD,40651.31,2.4356,SELL,2024-03-03 01:25:00,-3.5689,PARTIAL_FILL,-125.92,1
0x000000103b73d19ba5d25badb67b13efa4161293,DOGE-USD,55410.52,4.3229,SELL,2024-04-20 04:55:00,-8.0113,PARTIAL_FILL,176.25,1
0x0000000534dba931eff6691fb026de7cce177b4e,DOGE-USD,266.4,4.3642,SELL,2023-12-06 23:34:00,-4.7532,PARTIAL_FILL,-0.64,10
0x00000018112f41f0a975841523731034885f6e66,SOL-USD,24493.2,0.0436,SELL,2023-02-18 05:32:00,-2.2052,PARTIAL_FILL,966.83,50
0x000000057bee22c86da98e151d01bd33ad3c2d6d,SOL-USD,25110.03,3.8175,BUY,2024-01-16 19:10:00,-9.9988,PARTIAL_FILL,122.81,5
0x0000001a790e629ab5136ac601f346639bf00273,ETH-USD,11148.11,3.8793,BUY,2023-07-04 09:16:00,1.2216,FILL,211.42,2
0x0000001bc8162338dc47de440ea837af3838b326,ETH-USD,22744.19,1.6277,SELL,2024-12-17 15:40:00,-8.0815,LIQUIDATION,13.39,50
0x000000059636a43f3840a79d4f2deec9b3aa7efe,BTC-USD,40408.24,4.7397,BUY,2023-04-04 17:20:00,-2.6059,PARTIAL_FILL,312.42,5
0x00000013e91ea71eccb123a717a2548be037e5ed,ETH-USD,30063.35,3.3072,SELL,2023-08-17 02:27:00,2.1821,PARTIAL_FILL,999.25,20
0x0000000b5174fc8aff9a5c36893a156f3eabedcb,ETH-USD,55342.67,3.2292,SELL,2024-08-27 20:43:00,4.2461,FILL,-1105.06,20
0x0000001996afd21d4090bc75924c5ca98fadc1a6,ETH-USD,34323.38,0.2304,BUY,2023-11-26 07:49:00,-8.2037,PARTIAL_FILL,-399.92,20
0x0000001af1fae5b367ce24102e9c2c0b47378190,BTC-USD,53631.76,2.1221,SELL,2023-03-06 03:59:00,-1.5274,FILL,141.99,2
0x000000059636a43f3840a79d4f2deec9b3aa7efe,BTC-USD,40386.15,3.7592,SELL,2023-02-25 14:57:00,5.0383,PARTIAL_FILL,785.94,20
0x0000000b51a0f26aa31ee7953d3736323b982ef8,BTC-USD,50829.08,1.8171,BUY,2024-10-26 23:17:00,-2.6595,PARTIAL_FILL,657.05,10
0x0000001996afd21d4090bc75924c5ca98fadc1a6,BTC-USD,9858.29,3.3828,SELL,2023-06-22 13:20:00,6.2729,PARTIAL_FILL,-720.21,5
0x000000180da441df41c4e67e0d8c642702f06b90,BTC-USD,32876.67,0.8786,SELL,2023-10-05 03:38:00,-9.3034,LIQUIDATION,-243.85,5
0x000000180da441df41c4e67e0d8c642702f06b90,ETH-USD,22243.24,2.2442,SELL,2023-02-19 12:42:00,9.6277,LIQUIDATION,669.51,10
0x0000000e17717810bc2f834dfb4acf4781f631d4,ARB-USD,54500.47,2.1246,BUY,2023-01-31 17:16:00,-7.7451,LIQUIDATION,327.58,5
0x0000000551389fa7755f3966588373cc1ff49b78,ARB-USD,58698.1,3.9263,SELL,2024-07-23 23:03:00,6.5954,PARTIAL_FILL,780.87,20
0x0000000534dba931eff6691fb026de7cce177b4e,DOGE-USD,53183.17,2.0851,BUY,2024-12-10 08:38:00,-7.7916,LIQUIDATION,-291.89,50
0x00000012981bd2a8bfb25e33aff41157b7c93acf,BTC-USD,29890.13,0.6308,BUY,2023-01-30 04:01:00,-6.6058,FILL,-135.56,1
0x0000001beaae2f939afb960d304c3ce07c69dee1,SOL-USD,59562.36,3.5453,SELL,2024-09-30 22:16:00,1.6708,LIQUIDATION,729.77,10
0x0000000a99998c2c94fed25d7133b452b45ed1f0,ETH-USD,55644.77,3.3056,SELL,2024-09-07 23:17:00,-5.9096,LIQUIDATION,117.9,2
0x0000001be4698dd313586b2688c09d95c333e861,BTC-USD,43969.88,3.68,BUY,2024-08-29 20:50:00,0.5749,FILL,-685.67,50
0x0000001be4698dd313586b2688c09d95c333e861,BTC-USD,43279.39,1.1759,BUY,2024-11-09 03:17:00,2.2021,PARTIAL_FILL,472.73,10
0x000000065193e910a101ddd5798fca6d562b0f79,SOL-USD,37806.99,2.2164,BUY,2023-08-29 19:26:00,-0.6938,FILL,-613.74,50
0x00000009841e5852e5d7c9b53bfe2941e2acf72f,DOGE-USD,45591.81,3.0853,SELL,2023-09-03 16:09:00,6.8336,PARTIAL_FILL,-1066.61,1
0x00000004f7f1c901916695b7cb686819972a8469,SOL-USD,31191.65,3.2975,SELL,2023-07-05 17:06:00,-5.2155,LIQUIDATION,-653.25,50
0x0000000a99998c2c94fed25d7133b452b45ed1f0,DOGE-USD,28601.07,4.0176,SELL,2024-03-01 19:37:00,6.0243,FILL,219.38,1
0x0000000bae273f8e8faac7957be587ffa3b1799d,ETH-USD,9927.34,1.3822,SELL,2023-01-18 03:15:00,-0.0287,PARTIAL_FILL,-636.34,1
0x0000000e56901b2b1ea616b5453d0ef56dadd6c7,SOL-USD,15520.93,1.1286,BUY,2024-05-21 10:45:00,6.7925,PARTIAL_FILL,337.38,1
